0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
537.0,1.0,2.0,0.0,1.0,1.0,55.0,0.3,103.0,7.0,2.0,1041.0,1430.0,2029.0,10.0,5.0,12.0,1.0,1.0,1.0,1.0
1545.0,0.0,1.3,1.0,15.0,1.0,35.0,0.1,173.0,5.0,20.0,115.0,1352.0,3197.0,14.0,9.0,6.0,1.0,0.0,1.0,3.0
1039.0,0.0,0.5,1.0,8.0,0.0,47.0,0.2,130.0,8.0,9.0,384.0,1878.0,1742.0,18.0,12.0,15.0,1.0,0.0,0.0,1.0
772.0,0.0,1.0,1.0,0.0,1.0,23.0,0.6,97.0,7.0,11.0,317.0,1805.0,2782.0,7.0,0.0,17.0,1.0,0.0,0.0,2.0
1983.0,1.0,1.2,1.0,6.0,1.0,27.0,0.6,125.0,1.0,11.0,370.0,1197.0,3897.0,12.0,10.0,10.0,1.0,1.0,1.0,3.0
1843.0,0.0,2.8,0.0,1.0,1.0,62.0,0.8,104.0,3.0,7.0,21.0,832.0,3899.0,5.0,4.0,6.0,1.0,0.0,1.0,3.0
1615.0,1.0,2.8,0.0,3.0,0.0,9.0,0.9,117.0,1.0,13.0,542.0,678.0,2948.0,8.0,3.0,3.0,1.0,1.0,0.0,2.0
1204.0,1.0,2.6,0.0,0.0,0.0,10.0,0.3,199.0,7.0,3.0,480.0,1482.0,1724.0,11.0,2.0,19.0,1.0,0.0,0.0,1.0
516.0,0.0,1.1,1.0,0.0,1.0,39.0,0.4,91.0,5.0,7.0,855.0,1401.0,819.0,8.0,0.0,10.0,1.0,1.0,1.0,0.0
1748.0,0.0,1.7,1.0,6.0,1.0,14.0,0.5,146.0,3.0,7.0,859.0,1234.0,3968.0,16.0,12.0,3.0,1.0,0.0,1.0,3.0
714.0,1.0,0.5,0.0,1.0,0.0,30.0,0.3,145.0,4.0,2.0,643.0,1527.0,2302.0,12.0,10.0,10.0,0.0,1.0,1.0,1.0
1166.0,0.0,2.0,0.0,3.0,1.0,25.0,0.8,198.0,5.0,4.0,59.0,1203.0,2488.0,13.0,5.0,15.0,1.0,0.0,0.0,2.0
1934.0,1.0,2.6,1.0,0.0,1.0,46.0,0.1,103.0,1.0,17.0,619.0,1299.0,2940.0,13.0,9.0,2.0,1.0,1.0,1.0,3.0
1059.0,0.0,2.4,0.0,8.0,0.0,61.0,0.1,134.0,3.0,18.0,1613.0,1916.0,3716.0,15.0,13.0,11.0,1.0,1.0,0.0,3.0
1007.0,1.0,2.9,1.0,5.0,1.0,21.0,0.8,185.0,8.0,12.0,479.0,831.0,1301.0,8.0,6.0,12.0,1.0,1.0,0.0,0.0
1527.0,0.0,2.7,0.0,10.0,1.0,60.0,0.1,154.0,5.0,14.0,526.0,1116.0,2078.0,5.0,3.0,11.0,1.0,1.0,1.0,2.0
1989.0,1.0,2.9,1.0,8.0,0.0,17.0,0.1,193.0,8.0,15.0,629.0,682.0,2369.0,7.0,0.0,18.0,1.0,1.0,0.0,2.0
1830.0,1.0,1.0,0.0,7.0,1.0,47.0,0.3,117.0,1.0,11.0,1191.0,1882.0,3362.0,13.0,10.0,11.0,1.0,0.0,0.0,3.0
1703.0,1.0,0.5,0.0,0.0,1.0,22.0,0.6,192.0,1.0,0.0,286.0,1235.0,1046.0,5.0,4.0,13.0,1.0,0.0,1.0,0.0
667.0,0.0,1.3,1.0,4.0,1.0,6.0,0.1,149.0,6.0,10.0,272.0,870.0,3566.0,9.0,5.0,12.0,1.0,0.0,1.0,2.0
1063.0,0.0,1.5,0.0,7.0,0.0,3.0,0.9,155.0,4.0,10.0,394.0,849.0,1919.0,12.0,10.0,20.0,1.0,1.0,0.0,1.0
686.0,1.0,2.7,1.0,0.0,0.0,36.0,0.1,194.0,4.0,1.0,64.0,745.0,1503.0,10.0,0.0,13.0,0.0,0.0,0.0,0.0
1442.0,0.0,1.0,1.0,0.0,0.0,27.0,0.1,192.0,3.0,19.0,231.0,687.0,2227.0,6.0,5.0,20.0,1.0,1.0,0.0,1.0
623.0,0.0,1.4,1.0,0.0,1.0,15.0,0.2,189.0,3.0,1.0,778.0,844.0,3510.0,14.0,4.0,18.0,1.0,0.0,1.0,2.0
1429.0,0.0,0.6,0.0,8.0,0.0,42.0,0.9,151.0,5.0,9.0,670.0,1552.0,1817.0,6.0,1.0,16.0,1.0,0.0,0.0,1.0
1347.0,0.0,1.5,1.0,10.0,0.0,56.0,0.3,95.0,1.0,19.0,398.0,1528.0,2456.0,13.0,0.0,13.0,1.0,1.0,1.0,2.0
1059.0,0.0,0.5,1.0,0.0,0.0,50.0,0.7,182.0,8.0,1.0,519.0,1545.0,619.0,5.0,3.0,18.0,0.0,1.0,1.0,0.0
1689.0,0.0,1.8,0.0,17.0,0.0,24.0,0.3,127.0,3.0,18.0,954.0,1200.0,2766.0,7.0,2.0,7.0,0.0,1.0,1.0,3.0
721.0,1.0,2.7,1.0,1.0,1.0,15.0,0.2,102.0,5.0,18.0,655.0,1255.0,3606.0,10.0,0.0,5.0,1.0,1.0,1.0,3.0
1454.0,0.0,1.4,1.0,8.0,0.0,37.0,0.8,80.0,8.0,20.0,903.0,910.0,1713.0,16.0,0.0,19.0,0.0,0.0,0.0,1.0
804.0,1.0,0.8,1.0,12.0,1.0,41.0,0.9,89.0,1.0,13.0,709.0,818.0,2027.0,11.0,5.0,11.0,1.0,0.0,0.0,1.0
1310.0,1.0,2.3,1.0,6.0,0.0,57.0,0.9,135.0,8.0,9.0,449.0,889.0,1175.0,16.0,0.0,8.0,0.0,0.0,0.0,0.0
1519.0,0.0,2.1,0.0,0.0,0.0,32.0,0.7,200.0,1.0,10.0,168.0,1239.0,2912.0,11.0,10.0,15.0,1.0,1.0,0.0,2.0
1112.0,0.0,0.5,0.0,0.0,1.0,12.0,0.9,190.0,4.0,6.0,777.0,1119.0,3302.0,11.0,0.0,20.0,1.0,1.0,1.0,3.0
796.0,0.0,0.5,0.0,2.0,0.0,12.0,0.5,114.0,1.0,8.0,174.0,518.0,1075.0,7.0,3.0,2.0,0.0,1.0,0.0,0.0
1454.0,0.0,2.6,0.0,8.0,0.0,6.0,0.4,199.0,3.0,20.0,698.0,1018.0,1300.0,10.0,0.0,2.0,0.0,0.0,1.0,1.0
625.0,1.0,1.9,0.0,12.0,1.0,33.0,0.2,191.0,1.0,20.0,431.0,550.0,3801.0,10.0,6.0,2.0,1.0,0.0,0.0,2.0
1097.0,0.0,0.8,0.0,10.0,1.0,21.0,0.1,160.0,7.0,15.0,1277.0,1352.0,2219.0,15.0,6.0,12.0,1.0,0.0,1.0,2.0
1179.0,1.0,0.8,0.0,1.0,0.0,5.0,0.9,154.0,5.0,17.0,913.0,1429.0,543.0,8.0,7.0,18.0,0.0,0.0,1.0,0.0
1000.0,1.0,0.5,0.0,12.0,0.0,63.0,0.7,179.0,8.0,18.0,1537.0,1761.0,3744.0,11.0,1.0,7.0,0.0,0.0,1.0,3.0
1994.0,0.0,1.5,1.0,2.0,1.0,7.0,0.5,146.0,8.0,7.0,447.0,1435.0,3622.0,7.0,0.0,20.0,1.0,0.0,1.0,3.0
685.0,0.0,0.5,1.0,8.0,1.0,13.0,0.8,82.0,7.0,15.0,1091.0,1203.0,3210.0,15.0,7.0,2.0,1.0,1.0,1.0,3.0
1624.0,1.0,2.6,1.0,0.0,0.0,58.0,1.0,200.0,3.0,11.0,1530.0,1744.0,1251.0,13.0,4.0,18.0,0.0,1.0,1.0,1.0
1469.0,0.0,0.5,0.0,3.0,1.0,58.0,0.5,150.0,7.0,8.0,1699.0,1850.0,1571.0,17.0,16.0,2.0,1.0,0.0,0.0,2.0
1876.0,0.0,1.3,1.0,9.0,1.0,64.0,1.0,98.0,3.0,19.0,600.0,1211.0,3132.0,17.0,0.0,2.0,1.0,1.0,1.0,3.0
1793.0,0.0,2.7,0.0,12.0,1.0,44.0,0.7,175.0,5.0,17.0,655.0,1459.0,2803.0,19.0,9.0,6.0,1.0,1.0,1.0,3.0
962.0,1.0,1.1,1.0,3.0,0.0,17.0,0.1,161.0,8.0,20.0,546.0,1424.0,3438.0,14.0,3.0,20.0,0.0,0.0,0.0,3.0
1289.0,0.0,0.9,0.0,10.0,1.0,25.0,1.0,178.0,6.0,12.0,765.0,899.0,1043.0,6.0,2.0,11.0,1.0,1.0,0.0,0.0
1549.0,1.0,1.5,1.0,0.0,1.0,27.0,0.4,113.0,5.0,7.0,632.0,1162.0,436.0,10.0,8.0,11.0,1.0,0.0,0.0,0.0
832.0,0.0,1.6,1.0,1.0,1.0,34.0,0.3,108.0,5.0,5.0,311.0,1294.0,447.0,15.0,13.0,12.0,1.0,1.0,0.0,0.0
1782.0,1.0,2.8,1.0,6.0,1.0,58.0,0.8,157.0,1.0,13.0,867.0,999.0,2405.0,15.0,0.0,16.0,1.0,0.0,1.0,2.0
1414.0,1.0,1.5,1.0,5.0,0.0,44.0,0.5,180.0,2.0,6.0,44.0,1118.0,3490.0,16.0,12.0,13.0,0.0,1.0,0.0,3.0
732.0,1.0,2.3,1.0,7.0,1.0,39.0,0.6,188.0,7.0,11.0,1163.0,1554.0,3681.0,19.0,3.0,15.0,1.0,1.0,1.0,3.0
850.0,1.0,1.6,1.0,6.0,1.0,29.0,0.5,133.0,5.0,19.0,404.0,642.0,593.0,19.0,17.0,10.0,1.0,0.0,1.0,0.0
1899.0,1.0,0.6,0.0,0.0,0.0,26.0,0.1,151.0,2.0,0.0,96.0,814.0,336.0,13.0,11.0,4.0,1.0,0.0,1.0,0.0
1731.0,1.0,2.3,1.0,18.0,0.0,60.0,0.5,171.0,4.0,20.0,142.0,1039.0,1220.0,9.0,3.0,20.0,0.0,1.0,0.0,1.0
1559.0,1.0,1.6,1.0,6.0,1.0,6.0,0.5,162.0,6.0,17.0,179.0,1559.0,3352.0,9.0,1.0,3.0,1.0,1.0,1.0,3.0
1423.0,0.0,0.6,0.0,12.0,0.0,44.0,0.8,131.0,5.0,13.0,501.0,640.0,2253.0,10.0,8.0,9.0,0.0,0.0,0.0,1.0
1926.0,1.0,1.1,0.0,13.0,1.0,50.0,0.2,179.0,6.0,17.0,371.0,1000.0,3809.0,17.0,12.0,17.0,1.0,1.0,0.0,3.0
1479.0,0.0,0.5,0.0,8.0,0.0,19.0,0.6,156.0,3.0,10.0,180.0,1476.0,3323.0,13.0,12.0,6.0,1.0,0.0,1.0,3.0
1254.0,0.0,1.2,1.0,2.0,0.0,50.0,0.7,108.0,5.0,6.0,462.0,1013.0,3959.0,10.0,4.0,17.0,1.0,1.0,0.0,3.0
1188.0,1.0,1.5,1.0,0.0,0.0,54.0,0.3,198.0,6.0,2.0,1150.0,1469.0,485.0,12.0,7.0,7.0,0.0,1.0,0.0,0.0
1076.0,1.0,2.6,0.0,3.0,1.0,38.0,0.7,119.0,6.0,8.0,129.0,915.0,891.0,18.0,3.0,9.0,1.0,1.0,0.0,0.0
574.0,0.0,2.8,1.0,16.0,0.0,38.0,0.1,90.0,6.0,17.0,286.0,1171.0,3269.0,8.0,7.0,10.0,0.0,1.0,0.0,2.0
1715.0,1.0,0.5,1.0,1.0,1.0,18.0,0.1,96.0,6.0,3.0,674.0,1375.0,2598.0,17.0,2.0,3.0,1.0,0.0,0.0,3.0
1515.0,1.0,2.1,1.0,4.0,1.0,24.0,0.9,176.0,5.0,6.0,747.0,1247.0,3104.0,6.0,5.0,20.0,1.0,0.0,0.0,3.0
722.0,0.0,1.1,0.0,12.0,0.0,12.0,1.0,93.0,6.0,20.0,138.0,1371.0,2359.0,13.0,6.0,3.0,0.0,0.0,0.0,1.0
513.0,1.0,0.5,0.0,6.0,1.0,44.0,0.1,186.0,4.0,12.0,619.0,867.0,1343.0,5.0,1.0,9.0,1.0,1.0,0.0,0.0
616.0,1.0,2.2,0.0,3.0,1.0,21.0,0.8,150.0,7.0,4.0,347.0,513.0,3267.0,17.0,9.0,19.0,1.0,0.0,0.0,2.0
666.0,1.0,0.5,1.0,7.0,1.0,54.0,0.4,81.0,3.0,13.0,58.0,1353.0,1254.0,15.0,9.0,9.0,1.0,1.0,1.0,0.0
644.0,1.0,2.7,0.0,0.0,0.0,22.0,0.7,157.0,8.0,3.0,311.0,881.0,1262.0,12.0,1.0,15.0,1.0,0.0,0.0,0.0
1207.0,0.0,0.5,0.0,0.0,0.0,58.0,0.3,112.0,8.0,0.0,406.0,681.0,503.0,7.0,3.0,5.0,1.0,1.0,0.0,0.0
1829.0,1.0,2.1,0.0,8.0,0.0,59.0,0.1,91.0,5.0,15.0,1457.0,1919.0,3142.0,16.0,6.0,5.0,1.0,1.0,1.0,3.0
1337.0,1.0,2.7,1.0,0.0,0.0,5.0,0.7,200.0,4.0,1.0,161.0,1029.0,3242.0,10.0,1.0,20.0,0.0,1.0,0.0,2.0
1851.0,1.0,1.9,1.0,3.0,1.0,12.0,0.9,198.0,6.0,11.0,293.0,1967.0,735.0,7.0,6.0,14.0,1.0,0.0,1.0,0.0
680.0,1.0,2.1,1.0,9.0,1.0,9.0,0.1,131.0,3.0,11.0,1428.0,1500.0,2438.0,14.0,2.0,17.0,1.0,0.0,0.0,2.0
1211.0,1.0,1.2,0.0,0.0,0.0,28.0,0.3,130.0,2.0,3.0,58.0,963.0,2750.0,6.0,1.0,14.0,0.0,1.0,0.0,2.0
1914.0,0.0,0.7,0.0,1.0,0.0,35.0,0.6,118.0,8.0,2.0,942.0,1701.0,643.0,17.0,1.0,8.0,1.0,0.0,1.0,1.0
1021.0,0.0,1.3,0.0,7.0,0.0,9.0,0.7,192.0,2.0,12.0,901.0,1793.0,1355.0,6.0,1.0,14.0,1.0,1.0,0.0,1.0
1678.0,1.0,2.3,1.0,11.0,0.0,7.0,0.5,192.0,1.0,14.0,418.0,1763.0,574.0,5.0,3.0,19.0,1.0,0.0,0.0,0.0
561.0,1.0,1.0,0.0,0.0,0.0,11.0,0.1,163.0,8.0,10.0,492.0,1176.0,3421.0,16.0,2.0,5.0,1.0,1.0,1.0,2.0
1777.0,1.0,3.0,0.0,3.0,0.0,20.0,0.6,188.0,6.0,5.0,511.0,616.0,3868.0,5.0,1.0,7.0,0.0,1.0,1.0,3.0
1745.0,0.0,1.5,1.0,4.0,1.0,57.0,0.1,159.0,3.0,16.0,1164.0,1908.0,2885.0,13.0,11.0,5.0,1.0,1.0,1.0,3.0
1430.0,1.0,0.9,0.0,3.0,0.0,56.0,0.1,179.0,3.0,5.0,569.0,906.0,752.0,17.0,8.0,17.0,0.0,0.0,1.0,0.0
871.0,0.0,0.6,0.0,2.0,0.0,52.0,0.1,178.0,3.0,3.0,194.0,1437.0,437.0,14.0,7.0,17.0,1.0,0.0,0.0,0.0
664.0,0.0,1.2,1.0,0.0,0.0,28.0,0.9,106.0,5.0,5.0,754.0,1497.0,2042.0,17.0,15.0,19.0,1.0,1.0,0.0,1.0
1880.0,1.0,1.8,0.0,4.0,1.0,18.0,0.7,138.0,3.0,5.0,71.0,699.0,3333.0,17.0,15.0,7.0,1.0,0.0,0.0,3.0
912.0,0.0,0.5,1.0,0.0,0.0,58.0,0.3,107.0,5.0,1.0,165.0,1723.0,3573.0,17.0,3.0,20.0,1.0,1.0,0.0,3.0
946.0,0.0,1.7,1.0,8.0,1.0,25.0,0.8,143.0,6.0,15.0,650.0,1740.0,2177.0,7.0,5.0,13.0,1.0,1.0,1.0,2.0
1882.0,0.0,2.0,0.0,11.0,1.0,44.0,0.8,113.0,8.0,19.0,4.0,743.0,3579.0,19.0,8.0,20.0,1.0,1.0,0.0,3.0
1969.0,0.0,0.8,1.0,5.0,1.0,7.0,0.2,85.0,8.0,20.0,332.0,764.0,315.0,16.0,7.0,7.0,1.0,1.0,0.0,0.0
1864.0,0.0,1.9,1.0,2.0,0.0,57.0,0.1,181.0,6.0,6.0,1279.0,1793.0,3586.0,19.0,9.0,8.0,0.0,0.0,1.0,3.0
1441.0,0.0,0.6,1.0,0.0,1.0,53.0,0.5,106.0,1.0,12.0,254.0,954.0,1393.0,9.0,4.0,4.0,1.0,1.0,1.0,1.0
731.0,1.0,0.5,1.0,0.0,1.0,28.0,0.5,130.0,8.0,0.0,424.0,1032.0,1774.0,12.0,8.0,10.0,1.0,0.0,0.0,1.0
799.0,1.0,2.3,0.0,1.0,1.0,63.0,0.8,144.0,8.0,6.0,361.0,975.0,431.0,15.0,6.0,6.0,1.0,1.0,1.0,0.0
1193.0,1.0,2.3,0.0,7.0,0.0,20.0,1.0,158.0,7.0,13.0,1442.0,1904.0,1958.0,7.0,5.0,2.0,1.0,0.0,0.0,2.0
1362.0,1.0,2.9,0.0,0.0,0.0,47.0,0.5,186.0,6.0,4.0,600.0,1042.0,3629.0,19.0,17.0,5.0,0.0,1.0,1.0,3.0
1944.0,1.0,1.8,1.0,0.0,1.0,31.0,0.8,87.0,4.0,10.0,1111.0,1362.0,2560.0,7.0,3.0,8.0,1.0,0.0,0.0,3.0
1151.0,1.0,2.9,1.0,0.0,0.0,31.0,0.6,128.0,8.0,1.0,1022.0,1560.0,2377.0,18.0,8.0,13.0,0.0,1.0,0.0,2.0
1403.0,1.0,2.5,1.0,3.0,0.0,62.0,0.9,90.0,4.0,13.0,217.0,1623.0,921.0,14.0,13.0,18.0,1.0,0.0,0.0,0.0
1866.0,0.0,0.5,0.0,13.0,1.0,52.0,0.7,185.0,1.0,17.0,356.0,563.0,373.0,14.0,9.0,3.0,1.0,0.0,1.0,0.0
1128.0,1.0,1.1,0.0,9.0,1.0,46.0,0.9,135.0,8.0,10.0,751.0,1582.0,1434.0,5.0,0.0,11.0,1.0,0.0,0.0,1.0
877.0,0.0,1.3,1.0,9.0,1.0,46.0,0.8,135.0,1.0,14.0,457.0,652.0,3260.0,14.0,12.0,6.0,1.0,0.0,0.0,2.0
1773.0,1.0,2.5,0.0,16.0,1.0,32.0,0.6,170.0,6.0,18.0,1215.0,1472.0,3566.0,17.0,6.0,13.0,1.0,0.0,1.0,3.0
1487.0,0.0,0.5,0.0,6.0,1.0,57.0,0.7,84.0,3.0,12.0,140.0,768.0,2563.0,18.0,4.0,14.0,1.0,0.0,0.0,2.0
534.0,1.0,2.5,0.0,1.0,1.0,21.0,0.3,164.0,7.0,9.0,347.0,1477.0,2706.0,7.0,5.0,18.0,1.0,1.0,0.0,2.0
1589.0,0.0,0.6,0.0,0.0,0.0,5.0,0.8,112.0,5.0,2.0,776.0,1397.0,3430.0,7.0,5.0,19.0,1.0,1.0,1.0,3.0
502.0,0.0,0.8,0.0,7.0,0.0,52.0,1.0,82.0,6.0,8.0,281.0,1159.0,2666.0,5.0,4.0,20.0,1.0,1.0,0.0,2.0
1354.0,1.0,0.7,1.0,3.0,1.0,26.0,0.5,136.0,4.0,6.0,297.0,918.0,2090.0,5.0,1.0,13.0,1.0,1.0,0.0,1.0
1974.0,0.0,1.0,0.0,4.0,0.0,24.0,0.3,80.0,7.0,13.0,250.0,545.0,861.0,7.0,4.0,6.0,1.0,0.0,1.0,0.0
1884.0,0.0,2.1,1.0,7.0,1.0,43.0,0.8,185.0,1.0,18.0,451.0,819.0,3619.0,14.0,8.0,7.0,1.0,1.0,1.0,3.0
1184.0,0.0,1.5,1.0,1.0,1.0,48.0,0.6,191.0,1.0,6.0,519.0,1577.0,3315.0,17.0,7.0,14.0,1.0,1.0,1.0,3.0
1212.0,0.0,2.6,0.0,1.0,1.0,46.0,0.3,102.0,4.0,8.0,611.0,1715.0,2249.0,14.0,3.0,4.0,1.0,1.0,1.0,2.0
1350.0,1.0,0.5,1.0,0.0,1.0,50.0,0.8,181.0,8.0,4.0,369.0,544.0,2287.0,15.0,1.0,8.0,1.0,1.0,0.0,1.0
1270.0,1.0,2.3,0.0,0.0,0.0,58.0,0.5,104.0,5.0,1.0,1512.0,1716.0,3299.0,13.0,4.0,16.0,0.0,0.0,1.0,3.0
894.0,0.0,2.1,1.0,16.0,0.0,16.0,0.7,168.0,8.0,20.0,286.0,1300.0,3377.0,5.0,1.0,6.0,1.0,1.0,1.0,2.0
1452.0,1.0,0.5,1.0,1.0,1.0,25.0,0.9,123.0,6.0,11.0,42.0,1040.0,2669.0,12.0,10.0,13.0,1.0,0.0,0.0,2.0
614.0,1.0,0.7,0.0,4.0,1.0,51.0,0.1,178.0,7.0,7.0,1012.0,1040.0,2854.0,10.0,7.0,12.0,1.0,0.0,1.0,2.0
504.0,1.0,0.5,1.0,2.0,1.0,46.0,0.9,172.0,5.0,14.0,280.0,1795.0,2085.0,13.0,5.0,8.0,1.0,0.0,0.0,1.0
1130.0,1.0,0.5,1.0,1.0,1.0,29.0,0.7,130.0,1.0,14.0,593.0,1327.0,432.0,6.0,1.0,10.0,1.0,1.0,1.0,0.0
1735.0,0.0,1.8,1.0,16.0,0.0,34.0,0.1,140.0,2.0,17.0,149.0,876.0,2392.0,17.0,15.0,19.0,1.0,0.0,1.0,2.0
1575.0,0.0,2.5,1.0,0.0,1.0,11.0,0.2,185.0,7.0,20.0,492.0,818.0,2182.0,7.0,3.0,17.0,1.0,1.0,0.0,2.0
1692.0,1.0,2.1,0.0,3.0,1.0,61.0,0.9,176.0,6.0,12.0,975.0,1996.0,1354.0,16.0,7.0,19.0,1.0,0.0,0.0,1.0
1402.0,1.0,0.6,1.0,3.0,0.0,46.0,0.3,87.0,7.0,12.0,1081.0,1767.0,347.0,17.0,0.0,12.0,1.0,0.0,1.0,0.0
1314.0,0.0,2.9,1.0,8.0,1.0,41.0,0.1,155.0,4.0,12.0,113.0,577.0,626.0,10.0,4.0,4.0,1.0,1.0,1.0,0.0
1760.0,0.0,1.9,0.0,1.0,1.0,50.0,0.8,198.0,1.0,2.0,273.0,1704.0,2549.0,10.0,8.0,4.0,1.0,1.0,0.0,2.0
1260.0,0.0,0.6,0.0,5.0,1.0,13.0,1.0,106.0,6.0,6.0,165.0,736.0,2710.0,13.0,1.0,8.0,1.0,1.0,0.0,2.0
598.0,1.0,0.8,1.0,8.0,1.0,62.0,0.1,117.0,8.0,9.0,118.0,764.0,3066.0,11.0,2.0,19.0,1.0,1.0,0.0,2.0
1936.0,0.0,2.1,1.0,10.0,1.0,46.0,0.6,104.0,3.0,20.0,667.0,1036.0,2552.0,14.0,7.0,13.0,1.0,0.0,0.0,2.0
1218.0,0.0,1.8,1.0,1.0,1.0,14.0,0.5,147.0,3.0,4.0,229.0,616.0,398.0,17.0,0.0,5.0,1.0,0.0,0.0,0.0
1175.0,1.0,1.7,1.0,1.0,1.0,45.0,0.6,167.0,2.0,7.0,90.0,557.0,2240.0,10.0,6.0,5.0,1.0,1.0,0.0,1.0
1747.0,0.0,0.5,0.0,4.0,0.0,13.0,0.7,185.0,6.0,12.0,800.0,873.0,3105.0,7.0,1.0,10.0,1.0,0.0,0.0,3.0
1087.0,0.0,1.3,0.0,0.0,1.0,16.0,0.3,166.0,3.0,9.0,295.0,589.0,690.0,14.0,6.0,6.0,1.0,0.0,1.0,0.0
1991.0,1.0,1.8,0.0,11.0,0.0,9.0,0.7,94.0,3.0,12.0,751.0,1377.0,1511.0,17.0,8.0,9.0,0.0,0.0,0.0,1.0
1197.0,1.0,0.5,1.0,9.0,0.0,20.0,0.1,129.0,5.0,10.0,214.0,1710.0,2885.0,19.0,7.0,14.0,1.0,1.0,1.0,2.0
1035.0,0.0,0.6,1.0,2.0,1.0,44.0,0.5,99.0,3.0,3.0,236.0,1960.0,3506.0,14.0,5.0,12.0,1.0,1.0,0.0,3.0
1271.0,0.0,0.5,1.0,2.0,0.0,54.0,0.1,159.0,8.0,3.0,613.0,650.0,990.0,14.0,11.0,6.0,0.0,1.0,1.0,0.0
761.0,1.0,0.5,0.0,9.0,0.0,3.0,0.8,196.0,7.0,15.0,1325.0,1945.0,2248.0,19.0,3.0,15.0,1.0,1.0,1.0,2.0
1422.0,0.0,1.0,0.0,15.0,0.0,3.0,0.1,112.0,1.0,17.0,1.0,926.0,509.0,19.0,1.0,3.0,1.0,1.0,1.0,0.0
1450.0,0.0,2.1,0.0,1.0,0.0,31.0,0.6,114.0,5.0,4.0,1573.0,1639.0,794.0,11.0,5.0,9.0,0.0,1.0,1.0,1.0
1218.0,1.0,2.8,1.0,3.0,0.0,39.0,0.8,150.0,7.0,14.0,1122.0,1746.0,1667.0,10.0,0.0,12.0,0.0,0.0,0.0,1.0
1602.0,0.0,0.6,0.0,12.0,0.0,58.0,0.4,170.0,1.0,13.0,1259.0,1746.0,3622.0,17.0,2.0,17.0,0.0,1.0,1.0,3.0
1034.0,0.0,2.6,1.0,2.0,1.0,45.0,0.3,190.0,3.0,4.0,182.0,1293.0,969.0,15.0,1.0,7.0,1.0,0.0,0.0,0.0
530.0,0.0,2.4,0.0,1.0,0.0,32.0,0.3,88.0,6.0,20.0,48.0,1012.0,959.0,17.0,7.0,6.0,0.0,1.0,0.0,0.0
965.0,1.0,1.4,0.0,1.0,0.0,13.0,0.9,197.0,8.0,2.0,645.0,1275.0,2343.0,17.0,12.0,15.0,1.0,0.0,0.0,2.0
1375.0,1.0,1.1,0.0,3.0,1.0,9.0,0.9,145.0,7.0,19.0,475.0,726.0,3869.0,19.0,18.0,10.0,1.0,1.0,1.0,3.0
1336.0,0.0,0.9,0.0,5.0,1.0,17.0,0.2,194.0,5.0,9.0,55.0,583.0,1869.0,13.0,1.0,16.0,1.0,1.0,1.0,1.0
1934.0,1.0,2.7,0.0,8.0,1.0,2.0,0.1,118.0,4.0,16.0,242.0,1127.0,2190.0,18.0,1.0,9.0,1.0,0.0,1.0,2.0
1083.0,1.0,1.4,1.0,2.0,1.0,49.0,0.8,156.0,5.0,9.0,295.0,503.0,1338.0,16.0,8.0,5.0,1.0,1.0,1.0,0.0
560.0,0.0,0.5,1.0,15.0,0.0,50.0,0.3,159.0,2.0,20.0,1448.0,1613.0,2150.0,18.0,12.0,11.0,1.0,1.0,0.0,2.0
1655.0,1.0,0.5,1.0,6.0,1.0,4.0,0.1,105.0,3.0,12.0,626.0,1348.0,673.0,10.0,3.0,12.0,1.0,0.0,0.0,0.0
1358.0,1.0,0.5,0.0,11.0,1.0,36.0,0.3,155.0,4.0,14.0,1565.0,1858.0,3068.0,9.0,4.0,4.0,1.0,1.0,0.0,3.0
1949.0,1.0,1.4,0.0,7.0,0.0,57.0,0.3,145.0,7.0,11.0,951.0,1178.0,356.0,5.0,3.0,19.0,0.0,0.0,0.0,0.0
936.0,0.0,0.5,1.0,14.0,1.0,14.0,0.1,164.0,3.0,17.0,150.0,1677.0,3761.0,13.0,1.0,12.0,1.0,0.0,0.0,3.0
1046.0,1.0,2.8,1.0,0.0,1.0,58.0,0.2,100.0,8.0,0.0,259.0,1040.0,3863.0,17.0,12.0,9.0,1.0,1.0,1.0,3.0
1642.0,0.0,0.5,1.0,16.0,1.0,8.0,0.3,171.0,6.0,17.0,129.0,873.0,2984.0,13.0,4.0,17.0,1.0,0.0,1.0,2.0
1868.0,0.0,2.0,1.0,0.0,1.0,42.0,0.2,169.0,1.0,4.0,347.0,660.0,3131.0,8.0,3.0,7.0,1.0,1.0,1.0,3.0
714.0,1.0,2.1,1.0,5.0,1.0,11.0,0.1,197.0,3.0,6.0,1750.0,1857.0,1164.0,15.0,12.0,19.0,1.0,1.0,0.0,1.0
1470.0,0.0,2.2,1.0,4.0,1.0,33.0,0.4,138.0,7.0,10.0,1790.0,1988.0,1633.0,18.0,4.0,4.0,1.0,0.0,0.0,2.0
1762.0,1.0,2.5,0.0,10.0,1.0,15.0,0.3,107.0,8.0,11.0,1103.0,1364.0,2183.0,8.0,3.0,11.0,1.0,1.0,0.0,2.0
603.0,0.0,1.5,0.0,8.0,0.0,12.0,0.7,114.0,6.0,20.0,1003.0,1284.0,1543.0,7.0,5.0,19.0,1.0,1.0,0.0,1.0
